2026-05-14T14:30:07.270513 | data fetched price=79784.57
2026-05-14T14:30:07.271768 | no signal
2026-05-14T14:30:07.272856 | loop end - sleeping
2026-05-14T14:30:07.274290 | sleeping until next candle
2026-05-14T15:00:05.284247 | loop start
2026-05-14T15:00:06.084201 | TwelveData OK - 239 rows
2026-05-14T15:00:06.129057 | TwelveData fetch completed
2026-05-14T15:00:07.027621 | Binance fetch complete
2026-05-14T15:00:07.089312 | Data ready - 239 rows, last=2026-05-14 14:30:00+05:30
2026-05-14T15:00:07.091686 | data fetched price=79705.40
2026-05-14T15:00:07.092686 | no signal
2026-05-14T15:00:07.093686 | loop end - sleeping
2026-05-14T15:00:07.093686 | sleeping until next candle
2026-05-14T15:30:05.107638 | loop start
2026-05-14T15:30:06.265557 | TwelveData OK - 239 rows
2026-05-14T15:30:06.359347 | TwelveData fetch completed
2026-05-14T15:30:07.367163 | Binance fetch complete
2026-05-14T15:30:07.498906 | Data ready - 239 rows, last=2026-05-14 15:00:00+05:30
2026-05-14T15:30:07.523615 | data fetched price=79591.08
2026-05-14T15:30:07.526615 | no signal
2026-05-14T15:30:07.527615 | loop end - sleeping
2026-05-14T15:30:07.530616 | sleeping until next candle
2026-05-14T16:00:05.541268 | loop start
2026-05-14T16:00:06.588158 | TwelveData OK - 239 rows
2026-05-14T16:00:06.650733 | TwelveData fetch completed
2026-05-14T16:00:07.571786 | Binance fetch complete
2026-05-14T16:00:07.646842 | Data ready - 239 rows, last=2026-05-14 15:30:00+05:30
2026-05-14T16:00:07.651961 | data fetched price=79651.58
2026-05-14T16:00:07.652955 | no signal
2026-05-14T16:00:07.654424 | loop end - sleeping
2026-05-14T16:00:07.654424 | sleeping until next candle
2026-05-14T16:30:05.670879 | loop start
2026-05-14T16:30:06.676102 | TwelveData OK - 239 rows
2026-05-14T16:30:06.718890 | TwelveData fetch completed
2026-05-14T16:30:07.670717 | Binance fetch complete
2026-05-14T16:30:07.721929 | Data ready - 239 rows, last=2026-05-14 16:00:00+05:30
2026-05-14T16:30:07.725004 | data fetched price=79534.48
2026-05-14T16:30:07.729448 | no signal
2026-05-14T16:30:07.731490 | loop end - sleeping
2026-05-14T16:30:07.731490 | sleeping until next candle
2026-05-14T17:00:05.772590 | loop start
2026-05-14T17:00:06.382212 | TwelveData OK - 239 rows
2026-05-14T17:00:06.444826 | TwelveData fetch completed
2026-05-14T17:00:07.350806 | Binance fetch complete
2026-05-14T17:00:07.395227 | Data ready - 239 rows, last=2026-05-14 16:30:00+05:30
2026-05-14T17:00:07.398443 | data fetched price=79322.40
2026-05-14T17:00:07.398443 | no signal
2026-05-14T17:00:07.399442 | loop end - sleeping
2026-05-14T17:00:07.399442 | sleeping until next candle
2026-05-14T17:30:05.414641 | loop start
2026-05-14T17:30:06.268316 | TwelveData OK - 240 rows
2026-05-14T17:30:06.313828 | TwelveData fetch completed
2026-05-14T17:30:07.200981 | Binance fetch complete
2026-05-14T17:30:07.260411 | Data ready - 240 rows, last=2026-05-14 17:30:00+05:30
2026-05-14T17:30:07.264124 | data fetched price=79203.90
2026-05-14T17:30:07.265332 | no signal
2026-05-14T17:30:07.265332 | loop end - sleeping
2026-05-14T17:30:07.266793 | sleeping until next candle
2026-05-14T18:00:05.278953 | loop start
2026-05-14T18:00:06.075780 | TwelveData OK - 239 rows
2026-05-14T18:00:06.126773 | TwelveData fetch completed
2026-05-14T18:00:07.052631 | Binance fetch complete
2026-05-14T18:00:07.160446 | Data ready - 239 rows, last=2026-05-14 17:30:00+05:30
2026-05-14T18:00:07.165329 | data fetched price=79386.60
2026-05-14T18:00:07.165329 | no signal
2026-05-14T18:00:07.166789 | loop end - sleeping
2026-05-14T18:00:07.168254 | sleeping until next candle
2026-05-14T18:30:05.182619 | loop start
2026-05-14T18:30:06.099457 | TwelveData OK - 239 rows
2026-05-14T18:30:06.151919 | TwelveData fetch completed
2026-05-14T18:30:07.046784 | Binance fetch complete
2026-05-14T18:30:07.104582 | Data ready - 239 rows, last=2026-05-14 18:00:00+05:30
2026-05-14T18:30:07.107918 | data fetched price=79743.92
2026-05-14T18:30:07.107918 | no signal
2026-05-14T18:30:07.109354 | loop end - sleeping
2026-05-14T18:30:07.110813 | sleeping until next candle
2026-05-14T19:00:05.124984 | loop start
2026-05-14T19:00:06.219108 | TwelveData OK - 239 rows
2026-05-14T19:00:06.270565 | TwelveData fetch completed
2026-05-14T19:00:07.155223 | Binance fetch complete
2026-05-14T19:00:07.200845 | Data ready - 239 rows, last=2026-05-14 18:30:00+05:30
2026-05-14T19:00:07.204468 | data fetched price=79913.59
2026-05-14T19:00:07.204468 | no signal
2026-05-14T19:00:07.205892 | loop end - sleeping
2026-05-14T19:00:07.205892 | sleeping until next candle
2026-05-14T19:30:05.238133 | loop start
2026-05-14T19:30:06.331827 | TwelveData OK - 239 rows
2026-05-14T19:30:06.387756 | TwelveData fetch completed
2026-05-14T19:30:23.403787 | Binance fetch complete
2026-05-14T19:30:23.481192 | Data ready - 239 rows, last=2026-05-14 19:00:00+05:30
2026-05-14T19:30:23.483962 | data fetched price=79679.97
2026-05-14T19:30:23.485062 | no signal
2026-05-14T19:30:23.485062 | loop end - sleeping
2026-05-14T19:30:23.486290 | sleeping until next candle
2026-05-14T20:00:05.496887 | loop start
2026-05-14T20:00:06.846875 | TwelveData OK - 239 rows
2026-05-14T20:00:06.885651 | TwelveData fetch completed
2026-05-14T20:00:07.770323 | Binance fetch complete
2026-05-14T20:00:07.813324 | Data ready - 239 rows, last=2026-05-14 19:30:00+05:30
2026-05-14T20:00:07.816545 | data fetched price=80118.74
2026-05-14T20:00:07.816545 | no signal
2026-05-14T20:00:07.817800 | loop end - sleeping
2026-05-14T20:00:07.817800 | sleeping until next candle
2026-05-14T20:30:05.829425 | loop start
2026-05-14T20:30:07.367780 | TwelveData OK - 239 rows
2026-05-14T20:30:07.425905 | TwelveData fetch completed
2026-05-14T20:30:08.357787 | Binance fetch complete
2026-05-14T20:30:08.428481 | Data ready - 239 rows, last=2026-05-14 20:00:00+05:30
2026-05-14T20:30:08.431482 | data fetched price=80954.08
2026-05-14T20:30:08.432486 | no signal
2026-05-14T20:30:08.433484 | loop end - sleeping
2026-05-14T20:30:08.433484 | sleeping until next candle
2026-05-14T21:00:05.444609 | loop start
2026-05-14T21:00:08.473141 | TwelveData OK - 239 rows
2026-05-14T21:00:08.543515 | TwelveData fetch completed
2026-05-14T21:00:09.329591 | Binance fetch complete
2026-05-14T21:00:09.407965 | Data ready - 239 rows, last=2026-05-14 20:30:00+05:30
2026-05-14T21:00:09.410477 | data fetched price=80988.03
2026-05-14T21:00:09.411902 | no signal
2026-05-14T21:00:09.411902 | loop end - sleeping
2026-05-14T21:00:09.413341 | sleeping until next candle
2026-05-14T21:30:05.426745 | loop start
2026-05-14T21:30:07.611750 | TwelveData OK - 239 rows
2026-05-14T21:30:07.651417 | TwelveData fetch completed
2026-05-14T21:30:08.576628 | Binance fetch complete
2026-05-14T21:30:08.662295 | Data ready - 239 rows, last=2026-05-14 21:00:00+05:30
2026-05-14T21:30:08.679126 | data fetched price=81317.28
2026-05-14T21:30:08.681625 | no signal
2026-05-14T21:30:08.681625 | loop end - sleeping
2026-05-14T21:30:08.681625 | sleeping until next candle
2026-05-14T22:00:05.697045 | loop start
2026-05-14T22:00:08.372592 | TwelveData OK - 240 rows
2026-05-14T22:00:08.414330 | TwelveData fetch completed
2026-05-14T22:00:09.311332 | Binance fetch complete
2026-05-14T22:00:09.357926 | Data ready - 240 rows, last=2026-05-14 22:00:00+05:30
2026-05-14T22:00:09.360463 | data fetched price=81584.76
2026-05-14T22:00:09.361463 | no signal
2026-05-14T22:00:09.361463 | loop end - sleeping
2026-05-14T22:00:09.362463 | sleeping until next candle
2026-05-14T22:30:05.379343 | loop start
2026-05-14T22:30:06.577727 | TwelveData OK - 239 rows
2026-05-14T22:30:06.680019 | TwelveData fetch completed
2026-05-14T22:30:07.628218 | Binance fetch complete
2026-05-14T22:30:07.794783 | Data ready - 239 rows, last=2026-05-14 22:00:00+05:30
2026-05-14T22:30:07.798396 | data fetched price=81877.33
2026-05-14T22:30:07.799396 | no signal
2026-05-14T22:30:07.800395 | loop end - sleeping
2026-05-14T22:30:07.800900 | sleeping until next candle
2026-05-14T23:00:05.812060 | loop start
2026-05-14T23:00:09.769255 | TwelveData OK - 239 rows
2026-05-14T23:00:10.043122 | TwelveData fetch completed
2026-05-14T23:00:10.986287 | Binance fetch complete
2026-05-14T23:00:11.783312 | Data ready - 239 rows, last=2026-05-14 22:30:00+05:30
2026-05-14T23:00:11.788086 | data fetched price=81484.25
2026-05-14T23:00:11.789091 | no signal
2026-05-14T23:00:11.790420 | loop end - sleeping
2026-05-14T23:00:11.791421 | sleeping until next candle
2026-05-14T23:30:05.803911 | loop start
2026-05-14T23:30:08.220209 | TwelveData OK - 240 rows
2026-05-14T23:30:08.340172 | TwelveData fetch completed
2026-05-14T23:30:09.333334 | Binance fetch complete
2026-05-14T23:30:09.608326 | Data ready - 240 rows, last=2026-05-14 23:30:00+05:30
2026-05-14T23:30:09.654119 | data fetched price=81572.34
2026-05-14T23:30:09.655563 | no signal
2026-05-14T23:30:09.657002 | loop end - sleeping
2026-05-14T23:30:09.657002 | sleeping until next candle
2026-05-15T00:00:05.666953 | loop start
2026-05-15T00:00:06.958261 | Daily BTC performance logged
2026-05-15T00:00:07.491528 | TwelveData OK - 239 rows
2026-05-15T00:00:07.528884 | TwelveData fetch completed
2026-05-15T00:00:08.527984 | Binance fetch complete
2026-05-15T00:00:08.573101 | Data ready - 239 rows, last=2026-05-14 23:30:00+05:30
2026-05-15T00:00:08.575594 | data fetched price=81884.68
2026-05-15T00:00:08.575594 | no signal
2026-05-15T00:00:08.575594 | loop end - sleeping
2026-05-15T00:00:08.577095 | sleeping until next candle
2026-05-15T00:30:05.586223 | loop start
2026-05-15T00:30:07.757105 | TwelveData OK - 239 rows
2026-05-15T00:30:07.795383 | TwelveData fetch completed
2026-05-15T00:30:08.697929 | Binance fetch complete
2026-05-15T00:30:08.735976 | Data ready - 239 rows, last=2026-05-15 00:00:00+05:30
2026-05-15T00:30:08.736990 | data fetched price=81590.34
2026-05-15T00:30:08.737989 | no signal
2026-05-15T00:30:08.737989 | loop end - sleeping
2026-05-15T00:30:08.739187 | sleeping until next candle
2026-05-15T01:00:05.750195 | loop start
2026-05-15T01:00:06.850194 | TwelveData OK - 240 rows
2026-05-15T01:00:06.919339 | TwelveData fetch completed
2026-05-15T01:00:07.723193 | Binance fetch complete
2026-05-15T01:00:07.786131 | Data ready - 240 rows, last=2026-05-15 01:00:00+05:30
2026-05-15T01:00:07.789327 | data fetched price=81360.00
2026-05-15T01:00:07.790327 | no signal
2026-05-15T01:00:07.791327 | loop end - sleeping
2026-05-15T01:00:07.791327 | sleeping until next candle
2026-05-15T01:30:05.799847 | loop start
2026-05-15T01:30:06.776754 | TwelveData OK - 240 rows
2026-05-15T01:30:06.842258 | TwelveData fetch completed
2026-05-15T01:30:07.656055 | Binance fetch complete
2026-05-15T01:30:07.725738 | Data ready - 240 rows, last=2026-05-15 01:30:00+05:30
2026-05-15T01:30:07.728870 | data fetched price=81470.08
2026-05-15T01:30:07.730052 | no signal
2026-05-15T01:30:07.731373 | loop end - sleeping
2026-05-15T01:30:07.731373 | sleeping until next candle
2026-05-15T02:00:05.740810 | loop start
2026-05-15T02:00:06.545843 | TwelveData OK - 239 rows
2026-05-15T02:00:06.596908 | TwelveData fetch completed
2026-05-15T02:00:07.363341 | Binance fetch complete
2026-05-15T02:00:07.412862 | Data ready - 239 rows, last=2026-05-15 01:30:00+05:30
2026-05-15T02:00:07.415371 | data fetched price=81279.99
2026-05-15T02:00:07.416733 | no signal
2026-05-15T02:00:07.417733 | loop end - sleeping
2026-05-15T02:00:07.417733 | sleeping until next candle
2026-05-15T02:30:05.431466 | loop start
2026-05-15T02:30:06.326880 | TwelveData OK - 240 rows
2026-05-15T02:30:06.368571 | TwelveData fetch completed
2026-05-15T02:30:07.143987 | Binance fetch complete
2026-05-15T02:30:07.187413 | Data ready - 240 rows, last=2026-05-15 02:30:00+05:30
2026-05-15T02:30:07.203733 | data fetched price=81424.55
2026-05-15T02:30:07.205023 | no signal
2026-05-15T02:30:07.205023 | loop end - sleeping
2026-05-15T02:30:07.205023 | sleeping until next candle
2026-05-15T03:00:05.230052 | loop start
2026-05-15T03:00:05.798210 | TwelveData OK - 239 rows
2026-05-15T03:00:05.835361 | TwelveData fetch completed
2026-05-15T03:00:06.668664 | Binance fetch complete
2026-05-15T03:00:06.704048 | Data ready - 239 rows, last=2026-05-15 02:30:00+05:30
2026-05-15T03:00:06.706086 | data fetched price=81409.33
2026-05-15T03:00:06.706086 | no signal
2026-05-15T03:00:06.707283 | loop end - sleeping
2026-05-15T03:00:06.707283 | sleeping until next candle
2026-05-15T03:30:05.722964 | loop start
2026-05-15T03:30:06.572570 | TwelveData OK - 239 rows
2026-05-15T03:30:06.615198 | TwelveData fetch completed
2026-05-15T03:30:07.379372 | Binance fetch complete
2026-05-15T03:30:07.421016 | Data ready - 239 rows, last=2026-05-15 03:00:00+05:30
2026-05-15T03:30:07.423014 | data fetched price=81375.98
2026-05-15T03:30:07.423014 | no signal
2026-05-15T03:30:07.424017 | loop end - sleeping
2026-05-15T03:30:07.424017 | sleeping until next candle
2026-05-15T04:00:05.434939 | loop start
2026-05-15T04:00:06.014854 | TwelveData OK - 239 rows
2026-05-15T04:00:06.045625 | TwelveData fetch completed
2026-05-15T04:00:06.819240 | Binance fetch complete
2026-05-15T04:00:06.856113 | Data ready - 239 rows, last=2026-05-15 03:30:00+05:30
2026-05-15T04:00:06.857114 | data fetched price=81434.71
2026-05-15T04:00:06.858118 | no signal
2026-05-15T04:00:06.858118 | loop end - sleeping
2026-05-15T04:00:06.859116 | sleeping until next candle
2026-05-15T04:30:05.870223 | loop start
2026-05-15T04:30:06.654686 | TwelveData OK - 239 rows
2026-05-15T04:30:06.695130 | TwelveData fetch completed
2026-05-15T04:30:07.460088 | Binance fetch complete
2026-05-15T04:30:07.499860 | Data ready - 239 rows, last=2026-05-15 04:00:00+05:30
2026-05-15T04:30:07.500858 | data fetched price=81444.02
2026-05-15T04:30:07.501858 | no signal
2026-05-15T04:30:07.501858 | loop end - sleeping
2026-05-15T04:30:07.501858 | sleeping until next candle
2026-05-15T05:00:05.533083 | loop start
2026-05-15T05:00:06.268448 | TwelveData OK - 239 rows
2026-05-15T05:00:06.310239 | TwelveData fetch completed
2026-05-15T05:00:07.122291 | Binance fetch complete
2026-05-15T05:00:07.162767 | Data ready - 239 rows, last=2026-05-15 04:30:00+05:30
2026-05-15T05:00:07.165154 | data fetched price=81345.02
2026-05-15T05:00:07.165154 | no signal
2026-05-15T05:00:07.166157 | loop end - sleeping
2026-05-15T05:00:07.166157 | sleeping until next candle
2026-05-15T05:30:05.180149 | loop start
2026-05-15T05:30:05.889035 | TwelveData OK - 239 rows
2026-05-15T05:30:05.936960 | TwelveData fetch completed
2026-05-15T05:30:06.705014 | Binance fetch complete
2026-05-15T05:30:06.726580 | Data ready - 239 rows, last=2026-05-15 05:00:00+05:30
2026-05-15T05:30:06.728131 | data fetched price=81079.39
2026-05-15T05:30:06.728656 | no signal
2026-05-15T05:30:06.729181 | loop end - sleeping
2026-05-15T05:30:06.729778 | sleeping until next candle
2026-05-15T06:00:05.740198 | loop start
2026-05-15T06:00:06.315891 | TwelveData OK - 239 rows
2026-05-15T06:00:06.347588 | TwelveData fetch completed
2026-05-15T06:00:07.143368 | Binance fetch complete
2026-05-15T06:00:07.177581 | Data ready - 239 rows, last=2026-05-15 05:30:00+05:30
2026-05-15T06:00:07.178580 | data fetched price=81437.83
2026-05-15T06:00:07.179818 | no signal
2026-05-15T06:00:07.179818 | loop end - sleeping
2026-05-15T06:00:07.180818 | sleeping until next candle
2026-05-15T06:30:05.196672 | loop start
2026-05-15T06:30:05.978767 | TwelveData OK - 239 rows
2026-05-15T06:30:06.017896 | TwelveData fetch completed
2026-05-15T06:30:06.850566 | Binance fetch complete
2026-05-15T06:30:06.910292 | Data ready - 239 rows, last=2026-05-15 06:00:00+05:30
2026-05-15T06:30:06.912418 | data fetched price=81502.29
2026-05-15T06:30:06.912418 | no signal
2026-05-15T06:30:06.912418 | loop end - sleeping
2026-05-15T06:30:06.913429 | sleeping until next candle
2026-05-15T07:00:05.939518 | loop start
2026-05-15T07:00:06.685586 | TwelveData OK - 240 rows
2026-05-15T07:00:06.741989 | TwelveData fetch completed
2026-05-15T07:00:07.541291 | Binance fetch complete
2026-05-15T07:00:07.601755 | Data ready - 240 rows, last=2026-05-15 07:00:00+05:30
2026-05-15T07:00:07.629935 | data fetched price=81251.08
2026-05-15T07:00:07.630941 | no signal
2026-05-15T07:00:07.631939 | loop end - sleeping
2026-05-15T07:00:07.632938 | sleeping until next candle
2026-05-15T07:30:05.642753 | loop start
2026-05-15T07:30:06.401722 | TwelveData OK - 239 rows
2026-05-15T07:30:06.440998 | TwelveData fetch completed
2026-05-15T07:30:07.244977 | Binance fetch complete
2026-05-15T07:30:07.284892 | Data ready - 239 rows, last=2026-05-15 07:00:00+05:30
2026-05-15T07:30:07.287464 | data fetched price=81115.99
2026-05-15T07:30:07.288499 | no signal
2026-05-15T07:30:07.288499 | loop end - sleeping
2026-05-15T07:30:07.289510 | sleeping until next candle
2026-05-15T08:00:05.300177 | loop start
2026-05-15T08:00:05.879927 | TwelveData OK - 239 rows
2026-05-15T08:00:05.900263 | TwelveData fetch completed
2026-05-15T08:00:06.694483 | Binance fetch complete
2026-05-15T08:00:06.734684 | Data ready - 239 rows, last=2026-05-15 07:30:00+05:30
2026-05-15T08:00:06.736126 | data fetched price=80895.99
2026-05-15T08:00:06.737368 | no signal
2026-05-15T08:00:06.737368 | loop end - sleeping
2026-05-15T08:00:06.738570 | sleeping until next candle
2026-05-15T08:30:05.757297 | loop start
2026-05-15T08:30:06.535873 | TwelveData OK - 239 rows
2026-05-15T08:30:06.584237 | TwelveData fetch completed
2026-05-15T08:30:07.375956 | Binance fetch complete
2026-05-15T08:30:07.453554 | Data ready - 239 rows, last=2026-05-15 08:00:00+05:30
2026-05-15T08:30:07.454549 | data fetched price=81281.41
2026-05-15T08:30:07.455841 | no signal
2026-05-15T08:30:07.455841 | loop end - sleeping
2026-05-15T08:30:07.455841 | sleeping until next candle
2026-05-15T09:00:05.466241 | loop start
2026-05-15T09:00:06.032946 | TwelveData OK - 239 rows
2026-05-15T09:00:06.063329 | TwelveData fetch completed
2026-05-15T09:00:06.896019 | Binance fetch complete
2026-05-15T09:00:06.933754 | Data ready - 239 rows, last=2026-05-15 08:30:00+05:30
2026-05-15T09:00:06.936217 | data fetched price=81240.80
2026-05-15T09:00:06.936217 | no signal
2026-05-15T09:00:06.937219 | loop end - sleeping
2026-05-15T09:00:06.937219 | sleeping until next candle
2026-05-15T09:30:05.940359 | loop start
2026-05-15T09:30:06.655559 | TwelveData OK - 239 rows
2026-05-15T09:30:06.697525 | TwelveData fetch completed
2026-05-15T09:30:07.523537 | Binance fetch complete
2026-05-15T09:30:07.567391 | Data ready - 239 rows, last=2026-05-15 09:00:00+05:30
2026-05-15T09:30:07.568390 | data fetched price=81052.96
2026-05-15T09:30:07.569631 | no signal
2026-05-15T09:30:07.569631 | loop end - sleeping
2026-05-15T09:30:07.570643 | sleeping until next candle
2026-05-15T10:00:05.574706 | loop start
2026-05-15T10:00:06.150170 | TwelveData OK - 239 rows
2026-05-15T10:00:06.174256 | TwelveData fetch completed
2026-05-15T10:00:06.953683 | Binance fetch complete
2026-05-15T10:00:06.981638 | Data ready - 239 rows, last=2026-05-15 09:30:00+05:30
2026-05-15T10:00:06.982635 | data fetched price=80893.94
2026-05-15T10:00:06.983631 | no signal
2026-05-15T10:00:06.983631 | loop end - sleeping
2026-05-15T10:00:06.984632 | sleeping until next candle
2026-05-15T10:30:05.996544 | loop start
2026-05-15T10:30:06.771673 | TwelveData OK - 239 rows
2026-05-15T10:30:06.816679 | TwelveData fetch completed
2026-05-15T10:30:07.606918 | Binance fetch complete
2026-05-15T10:30:07.655838 | Data ready - 239 rows, last=2026-05-15 10:00:00+05:30
2026-05-15T10:30:07.657839 | data fetched price=80711.87
2026-05-15T10:30:07.657839 | no signal
2026-05-15T10:30:07.659101 | loop end - sleeping
2026-05-15T10:30:07.659101 | sleeping until next candle
2026-05-15T11:00:05.663907 | loop start
2026-05-15T11:00:06.353196 | TwelveData OK - 239 rows
2026-05-15T11:00:06.394801 | TwelveData fetch completed
2026-05-15T11:00:07.186514 | Binance fetch complete
2026-05-15T11:00:07.234694 | Data ready - 239 rows, last=2026-05-15 10:30:00+05:30
2026-05-15T11:00:07.235708 | data fetched price=80786.30
2026-05-15T11:00:07.235708 | no signal
2026-05-15T11:00:07.236708 | loop end - sleeping
2026-05-15T11:00:07.236708 | sleeping until next candle
2026-05-15T11:30:05.252546 | loop start
2026-05-15T11:30:06.315583 | TwelveData OK - 240 rows
2026-05-15T11:30:06.367027 | TwelveData fetch completed
2026-05-15T11:30:07.142558 | Binance fetch complete
2026-05-15T11:30:07.201149 | Data ready - 240 rows, last=2026-05-15 11:30:00+05:30
2026-05-15T11:30:07.203839 | data fetched price=80344.86
2026-05-15T11:30:07.203839 | no signal
2026-05-15T11:30:07.204955 | loop end - sleeping
2026-05-15T11:30:07.204955 | sleeping until next candle
2026-05-15T12:00:05.209563 | loop start
2026-05-15T12:00:06.508163 | TwelveData OK - 239 rows
2026-05-15T12:00:06.554257 | TwelveData fetch completed
2026-05-15T12:00:07.353348 | Binance fetch complete
2026-05-15T12:00:07.436418 | Data ready - 239 rows, last=2026-05-15 11:30:00+05:30
2026-05-15T12:00:07.438876 | data fetched price=80515.19
2026-05-15T12:00:07.438876 | no signal
2026-05-15T12:00:07.439877 | loop end - sleeping
2026-05-15T12:00:07.439877 | sleeping until next candle
2026-05-15T12:30:05.444674 | loop start
2026-05-15T12:30:06.921533 | TwelveData OK - 240 rows
2026-05-15T12:30:06.964254 | TwelveData fetch completed
2026-05-15T12:30:07.823477 | Binance fetch complete
2026-05-15T12:30:07.879212 | Data ready - 240 rows, last=2026-05-15 12:30:00+05:30
2026-05-15T12:30:07.881214 | data fetched price=80590.01
2026-05-15T12:30:07.882214 | no signal
2026-05-15T12:30:07.883219 | loop end - sleeping
2026-05-15T12:30:07.883219 | sleeping until next candle
2026-05-15T13:00:05.884764 | loop start
2026-05-15T13:00:06.395029 | TwelveData OK - 239 rows
2026-05-15T13:00:06.398777 | TwelveData fetch completed
2026-05-15T13:00:07.216679 | Binance fetch complete
2026-05-15T13:00:07.225506 | Data ready - 239 rows, last=2026-05-15 12:30:00+05:30
2026-05-15T13:00:07.226518 | data fetched price=80898.46
2026-05-15T13:00:07.227512 | no signal
2026-05-15T13:00:07.227512 | loop end - sleeping
2026-05-15T13:00:07.228512 | sleeping until next candle
2026-05-15T13:30:05.229278 | loop start
2026-05-15T13:30:05.864263 | TwelveData OK - 239 rows
2026-05-15T13:30:05.874795 | TwelveData fetch completed
2026-05-15T13:30:06.583909 | Binance fetch complete
2026-05-15T13:30:06.599156 | Data ready - 239 rows, last=2026-05-15 13:00:00+05:30
2026-05-15T13:30:06.600191 | data fetched price=80817.36
2026-05-15T13:30:06.601832 | no signal
2026-05-15T13:30:06.601832 | loop end - sleeping
2026-05-15T13:30:06.601832 | sleeping until next candle
2026-05-15T14:00:05.612116 | loop start
2026-05-15T14:00:06.751198 | TwelveData OK - 239 rows
2026-05-15T14:00:06.805202 | TwelveData fetch completed
2026-05-15T14:00:07.605598 | Binance fetch complete
2026-05-15T14:00:07.710320 | Data ready - 239 rows, last=2026-05-15 13:30:00+05:30
2026-05-15T14:00:07.712709 | data fetched price=80530.00
2026-05-15T14:00:07.713710 | no signal
2026-05-15T14:00:07.713710 | loop end - sleeping
2026-05-15T14:00:07.715155 | sleeping until next candle
2026-05-15T14:30:05.739882 | loop start
2026-05-15T14:30:06.596571 | TwelveData OK - 239 rows
2026-05-15T14:30:06.649814 | TwelveData fetch completed
2026-05-15T14:30:07.476886 | Binance fetch complete
2026-05-15T14:30:07.551243 | Data ready - 239 rows, last=2026-05-15 14:00:00+05:30
2026-05-15T14:30:07.558006 | data fetched price=80640.86
2026-05-15T14:30:07.562392 | no signal
2026-05-15T14:30:07.562392 | loop end - sleeping
2026-05-15T14:30:07.563628 | sleeping until next candle
2026-05-15T15:00:05.574030 | loop start
2026-05-15T15:00:06.157189 | TwelveData OK - 239 rows
2026-05-15T15:00:06.188331 | TwelveData fetch completed
2026-05-15T15:00:07.018433 | Binance fetch complete
2026-05-15T15:00:07.061367 | Data ready - 239 rows, last=2026-05-15 14:30:00+05:30
2026-05-15T15:00:07.063859 | data fetched price=80572.58
2026-05-15T15:00:07.064857 | no signal
2026-05-15T15:00:07.064857 | loop end - sleeping
2026-05-15T15:00:07.064857 | sleeping until next candle
2026-05-15T15:30:05.068478 | loop start
2026-05-15T15:30:05.629560 | TwelveData OK - 239 rows
2026-05-15T15:30:05.659804 | TwelveData fetch completed
2026-05-15T15:30:06.410949 | Binance fetch complete
2026-05-15T15:30:06.452863 | Data ready - 239 rows, last=2026-05-15 15:00:00+05:30
2026-05-15T15:30:06.454867 | data fetched price=80484.27
2026-05-15T15:30:06.455988 | no signal
2026-05-15T15:30:06.455988 | loop end - sleeping
2026-05-15T15:30:06.455988 | sleeping until next candle
2026-05-15T16:00:05.465408 | loop start
2026-05-15T16:00:06.055975 | TwelveData OK - 239 rows
2026-05-15T16:00:06.078082 | TwelveData fetch completed
2026-05-15T16:00:06.789071 | Binance fetch complete
2026-05-15T16:00:06.823440 | Data ready - 239 rows, last=2026-05-15 15:30:00+05:30
2026-05-15T16:00:06.824447 | data fetched price=80510.94
2026-05-15T16:00:06.825451 | no signal
2026-05-15T16:00:06.825451 | loop end - sleeping
2026-05-15T16:00:06.826451 | sleeping until next candle
2026-05-15T16:30:05.828828 | loop start
2026-05-15T16:30:06.950256 | TwelveData OK - 239 rows
2026-05-15T16:30:06.971544 | TwelveData fetch completed
2026-05-15T16:30:07.745122 | Binance fetch complete
2026-05-15T16:30:07.781649 | Data ready - 239 rows, last=2026-05-15 16:00:00+05:30
2026-05-15T16:30:07.784408 | data fetched price=80710.29
2026-05-15T16:30:07.784408 | no signal
2026-05-15T16:30:07.785436 | loop end - sleeping
2026-05-15T16:30:07.785436 | sleeping until next candle
2026-05-15T17:00:05.817131 | loop start
2026-05-15T17:00:06.640242 | TwelveData OK - 239 rows
2026-05-15T17:00:06.682659 | TwelveData fetch completed
2026-05-15T17:00:07.421024 | Binance fetch complete
2026-05-15T17:00:07.463919 | Data ready - 239 rows, last=2026-05-15 16:30:00+05:30
2026-05-15T17:00:07.466284 | data fetched price=80626.00
2026-05-15T17:00:07.467394 | no signal
2026-05-15T17:00:07.467394 | loop end - sleeping
2026-05-15T17:00:07.467394 | sleeping until next candle
2026-05-15T17:30:05.476171 | loop start
2026-05-15T17:30:06.146848 | TwelveData OK - 239 rows
2026-05-15T17:30:06.174410 | TwelveData fetch completed
2026-05-15T17:30:06.945712 | Binance fetch complete
2026-05-15T17:30:06.977014 | Data ready - 239 rows, last=2026-05-15 17:00:00+05:30
2026-05-15T17:30:06.978018 | data fetched price=80616.05
2026-05-15T17:30:06.979014 | no signal
2026-05-15T17:30:06.979014 | loop end - sleeping
2026-05-15T17:30:06.979014 | sleeping until next candle
2026-05-15T18:00:05.981057 | loop start
2026-05-15T18:00:06.531017 | TwelveData OK - 239 rows
2026-05-15T18:00:06.546528 | TwelveData fetch completed
2026-05-15T18:00:07.328952 | Binance fetch complete
2026-05-15T18:00:07.357145 | Data ready - 239 rows, last=2026-05-15 17:30:00+05:30
