,datetime,open,high,low,close,color,body
72,2022-01-13 01:30:00,43763.94922,44314.14844,43658.55859,43921.80859,1.0,157.8593699999983
73,2022-01-13 05:30:00,43913.5,44070.16016,43441.011719,43529.03125,0.0,-384.46875
74,2022-01-13 09:30:00,43528.17969,43816.17969,43506.71094,43722.050781,1.0,193.8710910000009
75,2022-01-13 13:30:00,43722.058594,44040.0,43548.62891,43629.94141,0.0,-92.11718400000245
76,2022-01-13 17:30:00,43621.55078,44446.80859,42892.62109,43221.89844,0.0,-399.65234000000055
77,2022-01-13 21:30:00,43221.23828,43452.089844,42541.78125,42712.64062,0.0,-508.59765999999945
78,2022-01-14 01:30:00,42716.98828,42913.67188,42333.0,42584.98828,0.0,-132.0
79,2022-01-14 05:30:00,42581.64844,42800.0,42396.32812,42670.53125,1.0,88.88281000000279
80,2022-01-14 09:30:00,42655.64844,42982.76953,42608.60156,42654.98047,0.0,-0.6679699999949662
81,2022-01-14 13:30:00,42666.12109,42714.57031,41842.87109,42032.78125,0.0,-633.3398400000005
82,2022-01-14 17:30:00,42027.94922,43343.35156,41766.66016,43120.39844,1.0,1092.449219999995
83,2022-01-14 21:30:00,43119.80078,43394.16016,42789.64062,43112.75,0.0,-7.050779999997758
84,2022-01-15 01:30:00,43107.42188,43462.78906,43024.32812,43090.78125,0.0,-16.640630000001693
85,2022-01-15 05:30:00,43089.089844,43194.089844,42900.57031,42951.21094,0.0,-137.8789040000047
86,2022-01-15 09:30:00,42949.55859,43119.64844,42768.62891,43100.35938,1.0,150.80079000000114
87,2022-01-15 13:30:00,43098.69141,43294.73047,42906.5,43042.39844,0.0,-56.29297000000224
88,2022-01-15 17:30:00,43037.58984,43433.37109,42579.42969,43420.089844,1.0,382.50000400000135
89,2022-01-15 21:30:00,43425.66016,43577.12891,43266.60156,43561.48828,1.0,135.8281199999983
90,2022-01-16 01:30:00,43559.60156,43809.28125,43087.21094,43087.21094,0.0,-472.3906200000056
91,2022-01-16 05:30:00,43098.19922,43174.12109,42872.46875,43008.78906,0.0,-89.41015999999945
92,2022-01-16 09:30:00,43008.57812,43285.92969,42903.21875,43229.35938,1.0,220.78126000000339
93,2022-01-16 13:30:00,43233.44141,43324.98828,42819.69922,43000.10938,0.0,-233.33202999999776
94,2022-01-16 17:30:00,42999.35938,43448.28125,42610.44922,43235.070312,1.0,235.71093200000178
95,2022-01-16 21:30:00,43243.0,43492.078125,42821.71875,42857.82031,0.0,-385.1796899999972
96,2022-01-17 01:30:00,42854.64062,43293.26953,42775.76172,43099.76172,1.0,245.12110000000393
97,2022-01-17 05:30:00,43104.35156,43199.91016,42645.98047,42649.46094,0.0,-454.8906200000056
98,2022-01-17 09:30:00,42663.39844,42969.53125,42369.78125,42672.82031,1.0,9.421870000005583
99,2022-01-17 13:30:00,42674.17188,42929.71875,42582.89844,42687.28906,1.0,13.117180000001099
100,2022-01-17 17:30:00,42684.76172,42800.0,42414.60938,42492.67969,0.0,-192.08203000000503
101,2022-01-17 21:30:00,42491.73828,42549.5,41860.26953,42264.48828,0.0,-227.25
102,2022-01-18 01:30:00,42266.89062,42400.0,41568.76172,42216.80078,0.0,-50.08984000000055
103,2022-01-18 05:30:00,42218.011719,42451.89844,41993.44141,42054.51953,0.0,-163.49218900000415
104,2022-01-18 09:30:00,42060.058594,42359.69141,41931.21094,42076.03125,1.0,15.972655999998096
105,2022-01-18 13:30:00,42076.41016,42076.41016,41501.0,41876.69141,0.0,-199.71875
106,2022-01-18 17:30:00,41871.89844,41960.039062,41288.87891,41592.19141,0.0,-279.70702999999776
107,2022-01-18 21:30:00,41598.92188,41794.62109,41393.48047,41705.44141,1.0,106.51952999999776
108,2022-01-19 01:30:00,41708.51953,42682.64844,41512.78906,42369.82031,1.0,661.300780000005
109,2022-01-19 05:30:00,42372.14844,42526.57812,41592.76953,41717.96875,0.0,-654.1796899999972
110,2022-01-19 09:30:00,41713.23828,41865.12109,41194.23047,41242.67188,0.0,-470.56639999999607
111,2022-01-19 13:30:00,41262.75,42171.62891,41150.0,42051.011719,1.0,788.2617190000019
112,2022-01-19 17:30:00,42067.19141,42578.070312,41841.85938,42020.64844,0.0,-46.54297000000224
113,2022-01-19 21:30:00,41990.5,42357.51953,41707.76172,41899.03125,0.0,-91.46875
114,2022-01-20 01:30:00,41882.67188,42010.0,41557.57031,41671.64844,0.0,-211.02344000000448
115,2022-01-20 05:30:00,41668.37891,42084.46875,41664.14062,41935.76953,1.0,267.3906199999983
116,2022-01-20 09:30:00,41957.44141,42155.12109,41787.96094,42065.32031,1.0,107.87890000000334
117,2022-01-20 13:30:00,42076.55859,42241.42188,41819.71094,42141.82812,1.0,65.26952999999776
118,2022-01-20 17:30:00,42141.80859,43448.14844,41932.80078,43297.0,1.0,1155.1914099999995
119,2022-01-20 21:30:00,43307.23828,43506.19922,42833.73047,42924.28125,0.0,-382.95702999999776
120,2022-01-21 01:30:00,42919.28125,42984.85938,40560.011719,40699.078125,0.0,-2220.203125
121,2022-01-21 05:30:00,40670.94922,41114.37891,38242.23828,38461.53906,0.0,-2209.4101599999995
122,2022-01-21 09:30:00,38446.64062,39161.32812,38446.64062,39140.25,1.0,693.6093800000017
123,2022-01-21 13:30:00,39145.25,39300.0,38687.98828,38899.019531,0.0,-246.2304690000019
124,2022-01-21 17:30:00,38902.03125,39051.67188,37720.92188,38860.66016,0.0,-41.37109000000055
125,2022-01-21 21:30:00,38881.66016,39052.0,37871.51172,37981.19141,0.0,-900.46875
126,2022-01-22 01:30:00,37978.73047,38454.51953,35441.53906,36468.30859,0.0,-1510.4218800000017
127,2022-01-22 05:30:00,36456.94141,36824.83984,36051.96875,36358.32812,0.0,-98.61329000000114
128,2022-01-22 09:30:00,36354.089844,36438.53906,35123.44922,35434.78125,0.0,-919.3085940000019
129,2022-01-22 13:30:00,35401.75,35928.25,34064.69141,35438.26953,1.0,36.51952999999776
130,2022-01-22 17:30:00,35415.57812,36176.53906,34815.78906,34854.87891,0.0,-560.6992099999989
131,2022-01-22 21:30:00,34859.41016,35496.60156,34284.011719,34530.96875,0.0,-328.44140999999945
132,2022-01-23 01:30:00,34538.69922,35712.28125,34448.21875,35077.19141,1.0,538.4921899999972
133,2022-01-23 05:30:00,35066.42969,35542.92969,34817.53125,35076.21094,1.0,9.78125
134,2022-01-23 09:30:00,35067.80859,35776.71094,34961.44141,35604.48828,1.0,536.6796899999972
135,2022-01-23 13:30:00,35599.070312,36155.64062,35386.75,35701.82031,1.0,102.74999799999932
136,2022-01-23 17:30:00,35704.71875,36083.53906,35067.51953,35304.5,0.0,-400.21875
137,2022-01-23 21:30:00,35301.87891,35459.14062,34650.0,34823.14844,0.0,-478.73047000000224
138,2022-01-24 01:30:00,34793.94141,36530.69922,34740.26172,36286.76172,1.0,1492.8203100000028
139,2022-01-24 05:30:00,36275.28906,36283.10156,35187.98047,35366.62891,0.0,-908.6601500000033
140,2022-01-24 09:30:00,35359.80859,35496.46094,34833.78125,34875.80078,0.0,-484.0078100000028
141,2022-01-24 13:30:00,34896.42969,35539.21875,33042.89062,33702.039062,0.0,-1194.3906279999937
142,2022-01-24 17:30:00,33702.98047,34357.85156,32951.62891,34231.67188,1.0,528.6914099999995
143,2022-01-24 21:30:00,34259.46094,36402.25,33831.48828,36117.76953,1.0,1858.3085900000005
144,2022-01-25 01:30:00,36135.80859,37487.92969,36010.64844,36704.83984,1.0,569.03125
145,2022-01-25 05:30:00,36704.83984,36704.83984,35988.17188,36438.5,0.0,-266.33984000000055
146,2022-01-25 09:30:00,36469.71094,36506.92969,35726.03125,36047.62109,0.0,-422.08984999999666
147,2022-01-25 13:30:00,36043.30078,36710.94141,36043.30078,36459.5,1.0,416.19922000000224
148,2022-01-25 17:30:00,36477.26172,37132.14844,35999.76953,36530.039062,1.0,52.77734200000123
149,2022-01-25 21:30:00,36582.44922,37543.42969,36550.71094,37115.53906,1.0,533.0898400000005
150,2022-01-26 01:30:00,37085.87109,37094.66016,36446.30078,36979.98828,0.0,-105.88281000000279
151,2022-01-26 05:30:00,36979.98828,37507.89062,36598.19922,37406.23047,1.0,426.2421900000045
152,2022-01-26 09:30:00,37437.089844,37934.92969,37175.76953,37383.46875,0.0,-53.621094000001904
153,2022-01-26 13:30:00,37378.82812,38167.76953,37378.82812,38041.10938,1.0,662.2812600000034
154,2022-01-26 17:30:00,38087.039062,38523.039062,37699.17969,38017.96875,0.0,-69.07031200000347
155,2022-01-26 21:30:00,37974.73047,38911.69141,37585.58984,37664.078125,0.0,-310.65234500000224
156,2022-01-27 01:30:00,37641.42188,37641.42188,36315.35938,36822.39062,0.0,-819.0312600000034
157,2022-01-27 05:30:00,36822.39062,37092.19922,35562.87891,35797.60938,0.0,-1024.7812399999966
158,2022-01-27 09:30:00,35753.87891,36296.67188,35727.5,36201.83984,1.0,447.9609300000011
159,2022-01-27 13:30:00,36172.23047,36823.19141,35872.16016,36704.92969,1.0,532.699219999995
160,2022-01-27 17:30:00,36732.39844,37100.0,36525.82812,36648.57031,0.0,-83.82812999999442
161,2022-01-27 21:30:00,36685.21875,36756.67188,35924.48828,36266.51172,0.0,-418.70702999999776
162,2022-01-28 01:30:00,36215.19922,37225.91016,35559.41016,37095.64844,1.0,880.449219999995
163,2022-01-28 05:30:00,37206.30078,37475.94922,36661.46094,37376.89062,1.0,170.58984000000055
164,2022-01-28 09:30:00,37371.26953,37505.67969,36808.30859,36825.32812,0.0,-545.9414099999995
165,2022-01-28 13:30:00,36798.070312,36879.019531,36353.82812,36433.46094,0.0,-364.60937200000626
166,2022-01-28 17:30:00,36439.46875,37283.17969,36182.42969,37185.92188,1.0,746.4531300000017
167,2022-01-28 21:30:00,37225.51953,37336.94141,36800.37109,37215.69922,0.0,-9.820309999995516
168,2022-01-29 01:30:00,37234.078125,38010.058594,37168.60938,37770.32031,1.0,536.2421850000028
169,2022-01-29 05:30:00,37746.17188,37989.96875,37476.5,37749.89844,1.0,3.7265599999955157
170,2022-01-29 09:30:00,37756.62109,37938.55078,37631.10938,37867.42969,1.0,110.80859999999666
171,2022-01-29 13:30:00,37885.5,37941.21875,37615.57031,37770.21875,0.0,-115.28125
172,2022-01-29 17:30:00,37768.21094,38203.94141,37443.089844,37644.089844,0.0,-124.1210959999953
173,2022-01-29 21:30:00,37578.19922,37980.92188,37345.39062,37891.21094,1.0,313.01171999999497
174,2022-01-30 01:30:00,37877.87109,38721.46094,37864.28906,38171.23047,1.0,293.3593800000017
175,2022-01-30 05:30:00,38171.23047,38284.12891,37782.37109,37946.19141,0.0,-225.0390600000028
176,2022-01-30 09:30:00,37934.66016,38311.17188,37929.94141,38263.53125,1.0,328.87109000000055
177,2022-01-30 13:30:00,38300.0,38330.83984,37860.0,38143.17969,0.0,-156.8203100000028
178,2022-01-30 17:30:00,38140.17188,38146.14844,37756.32812,37989.03125,0.0,-151.1406300000017
179,2022-01-30 21:30:00,37999.42969,38071.89844,37495.37109,37532.48047,0.0,-466.94921999999497
180,2022-01-31 01:30:00,37534.30078,38233.12109,37402.46875,37913.53906,1.0,379.23828000000503
181,2022-01-31 05:30:00,37938.10156,37960.17969,36681.12109,37042.96094,0.0,-895.1406200000056
182,2022-01-31 09:30:00,37034.23828,37208.35156,36840.55859,37123.011719,1.0,88.77343900000415
183,2022-01-31 13:30:00,37133.57812,37339.64062,36920.070312,37309.30078,1.0,175.72265999999945
184,2022-01-31 17:30:00,37303.62109,37885.39062,36847.51172,37697.28125,1.0,393.66015999999945
185,2022-01-31 21:30:00,37702.73047,38722.17188,37702.73047,38437.19922,1.0,734.46875
186,2022-02-01 01:30:00,38437.21875,38730.87891,38263.46875,38525.19141,1.0,87.97265999999945
187,2022-02-01 05:30:00,38490.53906,38649.19922,38203.33984,38623.62891,1.0,133.08984999999666
188,2022-02-01 09:30:00,38636.83984,38665.76172,38258.94922,38477.26953,0.0,-159.5703100000028
189,2022-02-01 13:30:00,38465.14062,39097.64062,38057.10156,38481.55078,1.0,16.41015999999945
190,2022-02-01 17:30:00,38476.58984,39019.23828,38212.42969,38658.82031,1.0,182.23047000000224
191,2022-02-01 21:30:00,38667.30078,39227.35156,38370.37109,38391.96875,0.0,-275.33202999999776
192,2022-02-02 01:30:00,38413.5,38901.33984,38405.48047,38725.0,1.0,311.5
193,2022-02-02 05:30:00,38735.58984,38871.87109,38411.94141,38580.26172,0.0,-155.3281199999983
194,2022-02-02 09:30:00,38579.76953,38579.76953,38220.089844,38277.21094,0.0,-302.55859000000055
195,2022-02-02 13:30:00,38282.46875,38619.46094,38270.070312,38532.42969,1.0,249.9609399999972
196,2022-02-02 17:30:00,38527.85938,38781.10156,37379.82812,37379.82812,0.0,-1148.0312600000034
197,2022-02-02 21:30:00,37430.87109,37655.60156,37116.03125,37609.71875,1.0,178.84765999999945
198,2022-02-03 01:30:00,37590.19141,37668.03125,36655.82812,36926.46875,0.0,-663.7226599999995
199,2022-02-03 05:30:00,36926.46875,37070.42188,36786.37891,36864.26953,0.0,-62.19922000000224
200,2022-02-03 09:30:00,36833.96094,37103.71875,36810.69922,37056.03125,1.0,222.0703100000028
201,2022-02-03 13:30:00,37054.76172,37122.30078,36301.64844,36803.98047,0.0,-250.78125
202,2022-02-03 17:30:00,36778.51172,36971.91016,36327.17969,36955.89062,1.0,177.37889999999607
203,2022-02-03 21:30:00,36945.0,37076.21875,36487.35156,36562.85156,0.0,-382.1484399999972
204,2022-02-04 01:30:00,36574.17188,37283.69141,36320.44141,37283.69141,1.0,709.5195299999978
205,2022-02-04 05:30:00,37283.69141,37452.85938,37064.050781,37328.42188,1.0,44.73047000000224
206,2022-02-04 09:30:00,37336.64844,38186.78125,37279.35156,37884.78906,1.0,548.1406200000056
207,2022-02-04 13:30:00,37884.91016,38186.64844,37833.71094,37838.98047,0.0,-45.92968999999721
208,2022-02-04 17:30:00,37843.96094,39779.48047,37351.41016,39479.14062,1.0,1635.179680000001
209,2022-02-04 21:30:00,39499.42969,40893.76953,39474.55078,40720.96875,1.0,1221.5390600000028
210,2022-02-05 01:30:00,40735.23047,41709.92969,40405.73047,41576.26172,1.0,841.03125
211,2022-02-05 05:30:00,41576.26172,41910.03125,41231.55859,41476.51953,0.0,-99.74219000000448
212,2022-02-05 09:30:00,41480.37109,41705.53125,41411.19922,41411.37891,0.0,-68.9921800000011
213,2022-02-05 13:30:00,41408.76172,41655.16016,41276.089844,41467.10156,1.0,58.33984000000055
214,2022-02-05 17:30:00,41480.62891,41921.67969,41382.12891,41793.30078,1.0,312.6718699999983
215,2022-02-05 21:30:00,41812.14844,41862.76172,40955.39844,41584.37109,0.0,-227.77734999999666
216,2022-02-06 01:30:00,41575.69922,41773.28906,41394.42188,41452.14062,0.0,-123.55860000000393
217,2022-02-06 05:30:00,41452.14062,41662.011719,41387.32812,41477.30078,1.0,25.16015999999945
218,2022-02-06 09:30:00,41473.28906,41741.21094,41346.75,41660.0,1.0,186.7109399999972
219,2022-02-06 13:30:00,41656.75,41717.12109,41466.48828,41516.64062,0.0,-140.1093800000017
220,2022-02-06 17:30:00,41530.019531,42085.5,41170.92188,41527.39062,0.0,-2.628910999999789
221,2022-02-06 21:30:00,41544.67188,41747.41016,41449.73828,41722.62109,1.0,177.94920999999886
222,2022-02-07 01:30:00,41738.96875,42602.67969,41514.94141,42426.89844,1.0,687.9296899999972
223,2022-02-07 05:30:00,42426.89844,42949.21875,41685.64844,42929.98828,1.0,503.08984000000055
224,2022-02-07 09:30:00,42919.85938,42936.91016,42605.44922,42749.66016,0.0,-170.19922000000224
225,2022-02-07 13:30:00,42772.28906,42790.92188,42279.37891,42762.37109,0.0,-9.917970000002242
226,2022-02-07 17:30:00,42750.62891,43882.82031,42532.91016,43882.82031,1.0,1132.1914000000033
227,2022-02-07 21:30:00,43919.48828,44507.48047,43545.53906,44304.42188,1.0,384.93360000000393
228,2022-02-08 01:30:00,44292.39844,44434.019531,43794.011719,43846.12109,0.0,-446.27734999999666
229,2022-02-08 05:30:00,43846.12109,44220.25,43599.64844,44220.25,1.0,374.12890999999945
230,2022-02-08 09:30:00,44221.41016,45406.42188,44124.019531,44906.53906,1.0,685.1289000000033
231,2022-02-08 13:30:00,44913.71094,44941.92969,43590.76953,44006.51953,0.0,-907.1914099999995
232,2022-02-08 17:30:00,44034.26172,44034.26172,43019.91016,43503.070312,0.0,-531.1914079999988
233,2022-02-08 21:30:00,43470.17969,43693.69141,42730.21875,43042.28125,0.0,-427.8984399999972
234,2022-02-09 01:30:00,43038.76953,44405.87109,42993.91016,44065.67188,1.0,1026.902350000004
235,2022-02-09 05:30:00,44065.67188,44323.89844,43225.67188,43380.28125,0.0,-685.3906300000017
236,2022-02-09 09:30:00,43383.69141,43835.03125,43200.0,43835.03125,1.0,451.33984000000055
237,2022-02-09 13:30:00,43910.62109,43968.87891,43240.58984,43776.42969,0.0,-134.19140000000334
238,2022-02-09 17:30:00,43765.46094,44471.67969,43686.30859,43866.19922,1.0,100.73828000000503
239,2022-02-09 21:30:00,43878.30078,44713.019531,43728.011719,44521.17969,1.0,642.8789099999995
240,2022-02-10 01:30:00,44501.070312,44843.66016,44303.16016,44413.98047,0.0,-87.08984200000123
241,2022-02-10 05:30:00,44413.98047,44420.10938,43653.51953,43827.60156,0.0,-586.3789099999995
242,2022-02-10 09:30:00,43811.51953,44123.67969,43621.21094,44114.35156,1.0,302.83203000000503
243,2022-02-10 13:30:00,44116.51172,45180.60156,44107.10156,44889.85156,1.0,773.3398400000005
244,2022-02-10 17:30:00,44875.0,45693.10938,43285.67188,44944.089844,1.0,69.0898440000019
245,2022-02-10 21:30:00,44972.64844,45758.51953,44411.0,44411.0,0.0,-561.6484399999972
246,2022-02-11 01:30:00,44390.039062,44617.82812,43406.94922,43531.91016,0.0,-858.128902000004
247,2022-02-11 05:30:00,43531.91016,43711.19141,42711.10938,43382.32031,0.0,-149.58984999999666
248,2022-02-11 09:30:00,43371.089844,43428.53906,42846.57812,43386.46094,1.0,15.371095999995305
249,2022-02-11 13:30:00,43371.69922,43623.25,42958.37891,43359.0,0.0,-12.699220000002242
250,2022-02-11 17:30:00,43393.33984,43950.73047,43289.19141,43696.87109,1.0,303.53125
251,2022-02-11 21:30:00,43659.28906,43785.21875,42112.10938,42731.80078,0.0,-927.488280000005
252,2022-02-12 01:30:00,42755.83984,42864.011719,42029.089844,42387.0,0.0,-368.83984000000055
253,2022-02-12 05:30:00,42387.0,42487.60156,42199.69141,42320.60938,0.0,-66.39061999999831
254,2022-02-12 09:30:00,42310.87891,42434.21094,41775.23047,42120.80078,0.0,-190.0781300000017
255,2022-02-12 13:30:00,42118.41016,42457.23047,41976.53906,42445.71094,1.0,327.30077999999776
256,2022-02-12 17:30:00,42422.17188,42465.80078,41856.66016,42131.71875,0.0,-290.4531300000017
257,2022-02-12 21:30:00,42135.17188,43022.17188,42008.21875,42657.058594,1.0,521.8867140000002
258,2022-02-13 01:30:00,42670.28906,42767.19141,41808.19141,42228.94141,0.0,-441.34765000000334
259,2022-02-13 05:30:00,42228.94141,42506.33984,42074.66016,42242.23047,1.0,13.289060000002792
260,2022-02-13 09:30:00,42237.67969,42465.71094,42136.78125,42440.69141,1.0,203.01172000000224
261,2022-02-13 13:30:00,42432.57031,42663.76172,42281.78125,42493.60156,1.0,61.03125
262,2022-02-13 17:30:00,42496.64844,42738.48047,42237.94141,42613.51953,1.0,116.87109000000055
263,2022-02-13 21:30:00,42595.48828,42600.57031,41885.60938,42059.57031,0.0,-535.917969999995
264,2022-02-14 01:30:00,42046.94141,42489.44141,41971.71875,42046.57031,0.0,-0.3710999999966589
265,2022-02-14 05:30:00,42046.57031,42198.51953,41610.67969,41920.78125,0.0,-125.78906000000279
266,2022-02-14 09:30:00,41933.44922,42359.12109,41775.03125,42316.03125,1.0,382.58202999999776
267,2022-02-14 13:30:00,42334.73047,42432.73828,41940.67188,42115.62891,0.0,-219.1015600000028
268,2022-02-14 17:30:00,42118.019531,42824.55078,41988.058594,42639.10938,1.0,521.0898490000036
269,2022-02-14 21:30:00,42593.30078,42810.26172,41862.91016,42136.089844,0.0,-457.21093599999585
270,2022-02-15 01:30:00,42135.55859,42813.94141,42029.011719,42580.78125,1.0,445.22265999999945
271,2022-02-15 05:30:00,42580.78125,43690.011719,42468.42188,43613.67969,1.0,1032.8984399999972
272,2022-02-15 09:30:00,43591.011719,43773.78906,43434.96094,43711.46875,1.0,120.4570309999981
