,datetime,open,high,low,close
297,2026-02-19 13:30:00,67171.95,67171.95,66426.01,66457.45
298,2026-02-19 17:30:00,66457.44,66734.93,65604.63,66367.99
299,2026-02-19 21:30:00,66367.98,67179.95,65850,67025.61
300,2026-02-20 01:30:00,67025.6,67161.05,66613.89,66972.5
301,2026-02-20 05:30:00,66972.49,67478.38,66910.35,67332.43
302,2026-02-20 09:30:00,67335.09,67997.81,67076,67809.28
303,2026-02-20 13:30:00,67809.27,68294.86,67257.38,67303.5
304,2026-02-20 17:30:00,67301.25,68069.75,66427.23,67578.79
305,2026-02-20 21:30:00,67578.79,68000,66938.32,67625.99
306,2026-02-21 01:30:00,67625.98,68207.44,67500,67984.42
307,2026-02-21 05:30:00,67984.42,68085.57,67516.93,67648.88
308,2026-02-21 09:30:00,67648.88,67903.17,67567.9,67835.99
309,2026-02-21 13:30:00,67835.99,68285,67790,68076.47
310,2026-02-21 17:30:00,68076.47,68683.27,67894.6,68595.16
311,2026-02-21 21:30:00,68595.16,68647.42,68080,68533.24
312,2026-02-22 01:30:00,68533.24,68587.61,67865,67955.78
313,2026-02-22 05:30:00,67955.78,68200,67778.48,68024.46
314,2026-02-22 09:30:00,68025.88,68152.46,67860.7,67996.01
315,2026-02-22 13:30:00,67996.01,68241.4,67891.52,68200
316,2026-02-22 17:30:00,68199.99,68221.92,67289.36,67673.72
317,2026-02-22 21:30:00,67673.72,67704.92,67132.81,67390.14
318,2026-02-23 01:30:00,67390.14,67723.38,67314.67,67617.98
319,2026-02-23 05:30:00,67616.01,67656.42,64298.71,64918
320,2026-02-23 09:30:00,64918,65999.39,64662,65941.91
321,2026-02-23 13:30:00,65941.9,66588.17,65560.9,66204.04
322,2026-02-23 17:30:00,66204.05,66512.75,65502,65631.02
323,2026-02-23 21:30:00,65631.01,65717.44,64079.44,64275.4
324,2026-02-24 01:30:00,64275.39,64999.98,63855,64625.78
325,2026-02-24 05:30:00,64625.78,64988.32,63321.69,63568.6
326,2026-02-24 09:30:00,63571.4,63600,62676.78,63167.02
327,2026-02-24 13:30:00,63170,63425,62917.86,63211.99
328,2026-02-24 17:30:00,63211.97,64044.99,62534.61,63979.2
329,2026-02-24 21:30:00,63979.21,64749.86,63703.33,64442.79
330,2026-02-25 01:30:00,64442.79,64600.24,63841.33,64068.33
331,2026-02-25 05:30:00,64068.33,66313.68,63912.25,65387.99
332,2026-02-25 09:30:00,65388,65648.27,64751.55,65028.35
333,2026-02-25 13:30:00,65028.35,65695.93,64960.71,65413.11
334,2026-02-25 17:30:00,65412.38,67598.99,65317.71,67420
335,2026-02-25 21:30:00,67418.01,69573.99,67414.28,69060.2
336,2026-02-26 01:30:00,69062.52,70020,67590.68,67992.68
337,2026-02-26 05:30:00,67992.68,68716.78,67717.55,68214.01
338,2026-02-26 09:30:00,68215.77,68866.86,67826.32,67840.04
339,2026-02-26 13:30:00,67840.04,68720.82,67782.74,68044.19
340,2026-02-26 17:30:00,68044.2,68299.09,66764.26,67392
341,2026-02-26 21:30:00,67395,67910.6,66500.92,67580.98
342,2026-02-27 01:30:00,67580.98,67842.99,67135.01,67490.51
343,2026-02-27 05:30:00,67490.5,67738.69,66877.91,67609.05
344,2026-02-27 09:30:00,67608.04,68223.07,67462.98,67686.01
345,2026-02-27 13:30:00,67686,68158.58,65962.77,66123.71
346,2026-02-27 17:30:00,66119.09,66358.12,65656.29,66095.88
347,2026-02-27 21:30:00,66095.32,66131,65108.23,65385.31
348,2026-02-28 01:30:00,65385.31,65950.19,64942.87,65859.94
349,2026-02-28 05:30:00,65859.93,66019.49,65715.2,65791.45
350,2026-02-28 09:30:00,65791.44,65822.67,63019.6,63821.02
351,2026-02-28 13:30:00,63819.02,64304.08,63363.4,63844.3
352,2026-02-28 17:30:00,63846.04,65367,63831.84,64841.99
353,2026-02-28 21:30:00,64841.99,66666.66,64676.77,66357.26
354,2026-03-01 01:30:00,66357.26,67761.55,66194.73,66967.85
355,2026-03-01 05:30:00,66971.54,68200,66051.86,67506.2
356,2026-03-01 09:30:00,67506.19,67617.55,66777,67140.44
357,2026-03-01 13:30:00,67140.44,67297.07,66213.49,66467.32
358,2026-03-01 17:30:00,66467.32,67361.66,66143.23,66850
359,2026-03-01 21:30:00,66850.76,67119.96,65726.13,65963.94
360,2026-03-02 01:30:00,65963.94,66486.24,65008.38,65769
361,2026-03-02 05:30:00,65771.56,67071.88,65748.85,66825.19
362,2026-03-02 09:30:00,66825.2,67006.95,65544,66016.8
363,2026-03-02 13:30:00,66021.48,66734.37,65649.2,66363.54
364,2026-03-02 17:30:00,66363.54,69635.97,65250.12,69152.45
365,2026-03-02 21:30:00,69152.44,70128.74,68585.23,68975.38
366,2026-03-03 01:30:00,68975.38,69553.89,68598,68832.01
367,2026-03-03 05:30:00,68832,69255.36,68217.01,68366.38
368,2026-03-03 09:30:00,68368.32,68564,67788,68164.02
369,2026-03-03 13:30:00,68164.03,68305.51,66339.76,67008.74
370,2026-03-03 17:30:00,67008.75,67944.84,66138.2,67724
371,2026-03-03 21:30:00,67722.01,69000.07,67489.85,68437.92
372,2026-03-04 01:30:00,68438.67,68854.99,67820.95,68335.99
373,2026-03-04 05:30:00,68335.99,68926.71,67391.17,67730.25
374,2026-03-04 09:30:00,67728,69669.72,67455.89,69496.32
375,2026-03-04 13:30:00,69496.32,71928.3,69142.76,71113.99
376,2026-03-04 17:30:00,71113.99,73533,70592,73428
377,2026-03-04 21:30:00,73426.55,74100,72568.78,73673.05
378,2026-03-05 01:30:00,73673.05,73778.02,72332.45,72683.26
379,2026-03-05 05:30:00,72683.26,73316.73,72349.22,72516.02
380,2026-03-05 09:30:00,72514.09,73099.99,71786.77,72069.81
381,2026-03-05 13:30:00,72072.87,73588.24,71755.2,72930.5
382,2026-03-05 17:30:00,72930.5,73087.98,71168.9,71670.39
383,2026-03-05 21:30:00,71673.29,71676.2,70639.01,70910.88
384,2026-03-06 01:30:00,70908.06,71575.75,70782.85,70887.6
385,2026-03-06 05:30:00,70887.61,71428.4,70357.49,71082.01
386,2026-03-06 09:30:00,71082.78,71190.85,70130.52,71069.75
387,2026-03-06 13:30:00,71069.75,71078.89,70185.25,70211.49
388,2026-03-06 17:30:00,70213.97,70336.71,68164.23,68499.99
389,2026-03-06 21:30:00,68498.35,68803.42,67725.14,68114.5
390,2026-03-07 01:30:00,68114.51,68444.53,67752.71,68108.24
391,2026-03-07 05:30:00,68108.23,68544.79,68050,68090.87
392,2026-03-07 09:30:00,68090.88,68148.18,67417.5,67840.82
393,2026-03-07 13:30:00,67840.82,68240.61,67714.62,68010.31
394,2026-03-07 17:30:00,68010.31,68088.07,67602.69,67874.75
395,2026-03-07 21:30:00,67874.75,67939.73,66921.33,67080.78
396,2026-03-08 01:30:00,67080.79,67481.56,67067.63,67259.62
397,2026-03-08 05:30:00,67259.62,67485.99,66818.7,67001.16
398,2026-03-08 09:30:00,66997.82,67454.99,66541.97,67314.86
399,2026-03-08 13:30:00,67314.85,68201.16,67157.06,67514.12
400,2026-03-08 17:30:00,67514.12,67645.34,66813.23,67201.03
401,2026-03-08 21:30:00,67201.02,67463.44,66731.02,67333.26
402,2026-03-09 01:30:00,67333.25,67535.6,65618.51,65970.56
403,2026-03-09 05:30:00,65970.56,67668.72,65820.93,67201.76
404,2026-03-09 09:30:00,67200.76,68055.63,66871.39,67533.14
405,2026-03-09 13:30:00,67535.77,68457.47,67326.48,67755.33
